Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1966,1966,hg/ha,98249,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1967,1967,hg/ha,111458,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1968,1968,hg/ha,88795,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1969,1969,hg/ha,105395,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1970,1970,hg/ha,103279,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1971,1971,hg/ha,111532,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1972,1972,hg/ha,99237,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1973,1973,hg/ha,103772,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1974,1974,hg/ha,103984,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1975,1975,hg/ha,74715,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1976,1976,hg/ha,75120,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1977,1977,hg/ha,83358,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1978,1978,hg/ha,86207,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1979,1979,hg/ha,97143,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1980,1980,hg/ha,76296,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1981,1981,hg/ha,89351,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1982,1982,hg/ha,106459,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1983,1983,hg/ha,93047,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1984,1984,hg/ha,104193,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1985,1985,hg/ha,89797,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1986,1986,hg/ha,94047,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1987,1987,hg/ha,70763,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1988,1988,hg/ha,71832,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1989,1989,hg/ha,69112,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1990,1990,hg/ha,60906,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1991,1991,hg/ha,81542,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1992,1992,hg/ha,77043,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1993,1993,hg/ha,111799,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1994,1994,hg/ha,99662,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1995,1995,hg/ha,84054,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1996,1996,hg/ha,100857,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1997,1997,hg/ha,98056,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1998,1998,hg/ha,121200,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",1999,1999,hg/ha,113810,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2000,2000,hg/ha,113684,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2001,2001,hg/ha,102186,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2002,2002,hg/ha,104891,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2003,2003,hg/ha,109091,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2004,2004,hg/ha,93522,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2005,2005,hg/ha,102475,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2006,2006,hg/ha,93782,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2007,2007,hg/ha,87565,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2008,2008,hg/ha,89558,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2009,2009,hg/ha,86610,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2010,2010,hg/ha,91496,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2011,2011,hg/ha,90677,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2012,2012,hg/ha,86061,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2013,2013,hg/ha,89753,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2014,2014,hg/ha,90885,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2015,2015,hg/ha,86725,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2016,2016,hg/ha,59911,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2017,2017,hg/ha,60063,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2018,2018,hg/ha,56406,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2019,2019,hg/ha,55724,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,414,"Beans, green",2020,2020,hg/ha,57534,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1961,1961,hg/ha,50800,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1962,1962,hg/ha,60960,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1963,1963,hg/ha,44700,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1964,1964,hg/ha,58940,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1965,1965,hg/ha,56900,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1966,1966,hg/ha,56900,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1967,1967,hg/ha,48780,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1968,1968,hg/ha,54860,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1969,1969,hg/ha,48780,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1970,1970,hg/ha,46740,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1971,1971,hg/ha,48780,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1972,1972,hg/ha,70000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1973,1973,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1974,1974,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1975,1975,hg/ha,70000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1976,1976,hg/ha,60000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1977,1977,hg/ha,80000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1978,1978,hg/ha,66667,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1979,1979,hg/ha,67143,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1980,1980,hg/ha,84000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1981,1981,hg/ha,78571,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1982,1982,hg/ha,52000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1983,1983,hg/ha,65714,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1984,1984,hg/ha,77143,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1985,1985,hg/ha,80448,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1986,1986,hg/ha,67000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1987,1987,hg/ha,69529,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1988,1988,hg/ha,67275,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1989,1989,hg/ha,54872,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1990,1990,hg/ha,62510,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1991,1991,hg/ha,72155,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1992,1992,hg/ha,60556,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1993,1993,hg/ha,55768,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1994,1994,hg/ha,49412,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1995,1995,hg/ha,47500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1996,1996,hg/ha,70000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1997,1997,hg/ha,57500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1998,1998,hg/ha,82000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,1999,1999,hg/ha,75926,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2000,2000,hg/ha,67143,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2001,2001,hg/ha,70000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2002,2002,hg/ha,48750,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2003,2003,hg/ha,67273,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2004,2004,hg/ha,67273,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2005,2005,hg/ha,63339,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2006,2006,hg/ha,82800,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2007,2007,hg/ha,90000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,558,Berries nes,2008,2008,hg/ha,85484,Fc,Calculated data
